filename,language_code,transcription
common_voice_fr_19149071.wav,fr,muhave nee ade traninga devil biare manivostrack fastion
common_voice_fr_19481266.wav,fr,ini shefcian co in alo aptefson and cin
common_voice_fr_17395740.wav,fr,yand wet yo aso bolded athe
common_voice_fr_17793470.wav,fr,in nesof hepa ollwor ens tority
common_voice_fr_19334604.wav,fr,this omy lost in community lookintid e devo
common_voice_fr_19618472.wav,fr,presiofsusing dep of asom lip of situte portin complext affunctionate
common_voice_fr_19251082.wav,fr,the sinoment tha te has  poftete up honya conje my sosion tishi or modela goper sa
common_voice_fr_18968446.wav,fr,laon disideny disavele carvet esa detacha into
common_voice_fr_20026762.wav,fr,sesh arti day  ol velleb ball fort in dee in ed wi sablin
common_voice_fr_19837122.wav,fr,liki fimininitedy mineroditonmadecarychitasi
common_voice_fr_17319904.wav,fr,lapaol etamintrasion evel wilunecc
common_voice_fr_19632011.wav,fr,limachasisl one hut the bustell
common_voice_fr_19604367.wav,fr,salbagan igencilial adalonsabelasa setid adenarin amusements
common_voice_fr_19771965.wav,fr,seleza poset onco olso negies are teter sorical wottown catebalois develp
common_voice_fr_19544678.wav,fr,that e be homes his best sire aw war conesy
common_voice_fr_18089849.wav,fr,seta senkiad sy
common_voice_fr_19549734.wav,fr,malion vivent ie been
common_voice_fr_18407744.wav,fr,any other cin
common_voice_fr_19659611.wav,fr,falswere beu at the connoburthe lob the resulted pibleage
common_voice_fr_19614169.wav,fr,oldiston your litle hors shief wold your shesqec git of suppesinou
common_voice_fr_19656925.wav,fr,lapbolajo is tecus on the frint lot upor a covfegue has somderigion sen
common_voice_fr_19629422.wav,fr,he lise banamo of the onaosium was tonon
common_voice_fr_19341632.wav,fr,the localite the end inew ata shefler the commun
common_voice_fr_17913345.wav,fr,getosa pas yuboter dirit zewozi wasewo abubos
common_voice_fr_19273894.wav,fr,is ot of itten year tontown on comtestas ad the sisom
common_voice_fr_18407163.wav,fr,adinity oan fomentic wis the tidiom
common_voice_fr_19598931.wav,fr,the eseadespicial i alno idati ary conteparky
common_voice_fr_18089854.wav,fr,fremande rino ansimi sarison dists bil a bawin
common_voice_fr_19434126.wav,fr,she bizerr lei rumaton citonloc
common_voice_fr_17300797.wav,fr,lapalo ams hulged lalan romadier pul sometania lamont monumerrow snowwantwit
common_voice_fr_18051327.wav,fr,nepla nodre notony algufots e patticuliar mon distindy affalquar
common_voice_fr_18407242.wav,fr,qto peliti gotaro
common_voice_fr_19604194.wav,fr,eely neede sit of mon the paova sity terman corhons duties
common_voice_fr_19208892.wav,fr,mitis af the book resopins a trover shuh don srodid o lispectactu te
common_voice_fr_18570994.wav,fr,sitte boilditatral
common_voice_fr_19726718.wav,fr,the predipomitim winnata shay wateded tibe pahallo dew the lofgi
common_voice_fr_18949389.wav,fr,letona film desti oblics polipoc
common_voice_fr_19766988.wav,fr,no mov easo lileverwi pote
common_voice_fr_19002477.wav,fr,hetahopof tey doti ta oisacry
common_voice_fr_19680069.wav,fr,noobopon woti dushontron equsarecmass
common_voice_fr_19971879.wav,fr,alina soled the pirent show
common_voice_fr_19458945.wav,fr,neocaatelstic tepiljoofstefendstotia do noshon fone bo prock wish focanisabe
common_voice_fr_17930514.wav,fr,temitiges are sile
common_voice_fr_19481639.wav,fr,offall in odisantar issaseden cidy oceltu motal aloti gandidincom
common_voice_fr_19755738.wav,fr,on om in creences in be ho retene i cepcurer
common_voice_fr_19548401.wav,fr,theony a batia was sicto undered a vilnovel demannevaly they knew may valo mobry
common_voice_fr_18068904.wav,fr,it have onouvobisity pocere in manity
common_voice_fr_18697333.wav,fr,a love set pliy
common_voice_fr_17831518.wav,fr,celaga thee alsi diges recompolomlatar
common_voice_fr_19621132.wav,fr,in former inla super mesia monutypete the for the li ny
common_voice_fr_19986064.wav,fr,jeamlecon te nans uno famyar booswolder a catoly to fon the mori shis
common_voice_fr_20003265.wav,fr,u o savuo poserge in  we of interesed migh
common_voice_fr_19727200.wav,fr,discuitna use evonic wasciduous anectoar foses
common_voice_fr_19680486.wav,fr,shittiq dujion wil it egar mor pite diticteapopulico
common_voice_fr_19193439.wav,fr,eti repomicop positor trac the conisi a classic ocidontal coni
common_voice_fr_19630681.wav,fr,an the en doing itey mea fobul ounter stale with townis ad companion itonios
common_voice_fr_19126901.wav,fr,refui omoblet on a harby of hosele
common_voice_fr_18570571.wav,fr,i alterna of fontegrecom ofacion somrefibear
common_voice_fr_19703121.wav,fr,diaji baiguro al clic no ecicleogetisa
common_voice_fr_19674340.wav,fr,whenicasilas thecaut gatholiti comna
common_voice_fr_17991426.wav,fr,lapaol itemed hem leminisesitunola mondemonmo sait socatves
common_voice_fr_19673936.wav,fr,said memeny asakand famadan bury doniconic dike
common_voice_fr_20044093.wav,fr,ich was is bettal plistef fisted i mogan
common_voice_fr_19729188.wav,fr,the sucertils in alogepoliment will ppear in lomi polysuage polimer ol the
common_voice_fr_19727127.wav,fr,johnset behioda iquased desact ist comvilet forher estanlem
common_voice_fr_19020682.wav,fr,the i pet the  adah had actar ashes
common_voice_fr_18087635.wav,fr,ele laditistive ofsa tosele as soshama
common_voice_fr_19946132.wav,fr,sefera les ugroce sonden therfure se
common_voice_fr_19132518.wav,fr,bopenis peakes from the jemisted dona poestiteset medificasum
common_voice_fr_19611487.wav,fr,for theter i sheft diceldelecuritation gar
common_voice_fr_17338694.wav,fr,gis cals a devongy
common_voice_fr_19002092.wav,fr,e glet on comblon inyong lash grema eachalat ponit bobe
common_voice_fr_18165740.wav,fr,nocashuidetionall exectipusin and tibelam sot to oriet
common_voice_fr_19777907.wav,fr,e galifisive meter the machiers
common_voice_fr_17308649.wav,fr,the fuses itos i galory ono cosons
common_voice_fr_19727991.wav,fr,lekeychu atoncaactev gootic
common_voice_fr_17341727.wav,fr,inphysi bo year
common_voice_fr_18055951.wav,fr,put twasim yoso luja hit mostni angalgia feldino to nodal
common_voice_fr_17459147.wav,fr,in level pat is one  aca catrurish
common_voice_fr_19759061.wav,fr,eta pastini the pollo into girls
common_voice_fr_18408177.wav,fr,siperboro supebu
common_voice_fr_19607081.wav,fr,sonil danajov espesuna aman hit
common_voice_fr_19826889.wav,fr,litend ano fon he delavias pointed re fifth
common_voice_fr_19752678.wav,fr,sehasicesension isutualy depaly berabaut te pefonto
common_voice_fr_19603346.wav,fr,femenin more reditionay desroh neer agilegurily ar mord bu
common_voice_fr_17326155.wav,fr,thboly depiduze milit
common_voice_fr_19557676.wav,fr,lof plessip they have patic som doger connikivo onpoptamotadista
common_voice_fr_17860380.wav,fr,predoravid
common_voice_fr_19656575.wav,fr,non applome cap a solyly on arprastin day at the cattin ina
common_voice_fr_19627593.wav,fr,sud sittemontaten to declive inve o star
common_voice_fr_19759174.wav,fr,the subetic postor abil hos pas tired i typ of this or acimiti sixtet
common_voice_fr_19860287.wav,fr,a preticlinogel legunmy said ati ompose prepresie res on econimy
common_voice_fr_17711906.wav,fr,lemar sova tove to te montaininy
common_voice_fr_19966074.wav,fr,jack livi nadles in fany lea alavesistals
common_voice_fr_19606535.wav,fr,isom ricallite ivealent
common_voice_fr_18355961.wav,fr,a noer itamaden ani genra fortenea laman molinos socsae
common_voice_fr_19688558.wav,fr,sedaidaoa pofosicostady podito miaris uderasism
common_voice_fr_18046551.wav,fr,mapar sul be sevos af your ma dinlaiditian luger
common_voice_fr_19435982.wav,fr,prejolasiomo suspered rade e regimeton
common_voice_fr_19502356.wav,fr,sitadisoninge becrelum
common_voice_fr_19683606.wav,fr,a bess opesonte suplassiti
common_voice_fr_17447193.wav,fr,his attati gat
common_voice_fr_19191092.wav,fr,sopar jocobett it ilosservala major league divaseball
common_voice_fr_18053405.wav,fr,oh sir lecuostitisiom pefecelalea shi ded nooma
common_voice_fr_18949921.wav,fr,subnen seysom ildhe yanhanandelitypanoclas menter pal tompson
common_voice_fr_17748952.wav,fr,wood the montce nots relangon
common_voice_fr_19665024.wav,fr,efon ariconaonis modered revala holversiin peharbofflamon
common_voice_fr_17936640.wav,fr,litro cile potegial iam
common_voice_fr_19654424.wav,fr,no gore ai telo the assubte
common_voice_fr_19489962.wav,fr,nited uno disposestionsualiers it overs
common_voice_fr_19774614.wav,fr,sesiocovilagis termicusis is civilduium
common_voice_fr_19617733.wav,fr,situnous misercial soi presant on no hoppemetita anan amoinoia
common_voice_fr_18065122.wav,fr,juletos ofly mattold twaman of we
common_voice_fr_18961235.wav,fr,hi seremented pat disection ara sa a on maditon 
common_voice_fr_18693838.wav,fr,it is on both a to vesidaniato
common_voice_fr_18292324.wav,fr,soccer colvar wookey e bantetin sasol bornan
common_voice_fr_20010869.wav,fr,she pat tesions dovny to bone boinma
common_voice_fr_18949981.wav,fr,las samonli derofas shoppingjer toi sork of his onsitia gil
common_voice_fr_19966186.wav,fr,litab luprisaled lafololugon unow youwe the cosanalivoliala
common_voice_fr_18838049.wav,fr,e niquatapa
common_voice_fr_17329390.wav,fr,ripoblan senepala ponwer
common_voice_fr_19975951.wav,fr,a leformy alaqumication high school are mobe
common_voice_fr_18228730.wav,fr,chimodemisuvogach aposecruc iveli paam could tunal
common_voice_fr_19616961.wav,fr,likioseded an necon battom sumencheste
common_voice_fr_18354981.wav,fr,mininon wotd etext atthestin affended by cera miia tomila
common_voice_fr_19910689.wav,fr,hefoll an the presuntion is cirtewited a a secrabathomag wi not odemdi shon and woving
common_voice_fr_19707262.wav,fr,may shipahasal sipari hessae ol tristen rewa
common_voice_fr_19945830.wav,fr,a taddyson reatyagree defalmces are sometoms
common_voice_fr_19996640.wav,fr,the atinious oiena anma as sa iuat ither uta a nortadetagavalia
common_voice_fr_19506812.wav,fr,the deprotes on te userlas cretan coposnat papolas
common_voice_fr_19617822.wav,fr,sassos is situated don amoltanie olapica
common_voice_fr_19792987.wav,fr,in nearly point eol
common_voice_fr_17306048.wav,fr,who yom piece will dones the the yer itile
common_voice_fr_19262501.wav,fr,logo physic resosidly show a found a varigary detartmency for thes on samumo
common_voice_fr_18724665.wav,fr,a lona in crishicons
common_voice_fr_18048717.wav,fr,a ry bon de feb 
common_voice_fr_19867724.wav,fr,hestoge ami to see tude entimides show the lagisclimnas iow iten a cibiantingastrol
common_voice_fr_19285657.wav,fr,some the pimore a disicuted my actrass thecessful timiaca
common_voice_fr_19719156.wav,fr,lessociati comnecity sager mos so sama tis aticritompotheso
common_voice_fr_19460059.wav,fr,etecounifolige ecrety sothern buthona dodi balatalu
common_voice_fr_19613935.wav,fr, cari lac has bonals oher difficue the memphorm in the men oil tice
common_voice_fr_19686812.wav,fr,mer shusa ponma meton on bedsimor and lo
common_voice_fr_19714071.wav,fr,elacalaba sohalu shi do feded the stocte donisanis vifon
common_voice_fr_17349285.wav,fr,se balances on sit aleno do lot
common_voice_fr_18899309.wav,fr,worogaicteps gunicated
common_voice_fr_19615167.wav,fr,sheta fhony in te oumon de softarrison
common_voice_fr_19889188.wav,fr,seletbon inidagicua he pru in savia pafaiver
common_voice_fr_18853278.wav,fr,his sondifond
common_voice_fr_20036892.wav,fr,sit dises yong the cipalinanimitati fomi resi is ofter doks kineng
common_voice_fr_17314405.wav,fr,we protallar
common_voice_fr_17738019.wav,fr,afdue optlite rosshe woll bemel patals
common_voice_fr_17813764.wav,fr,mirly to crusapom as lam diffenly clar
common_voice_fr_19599912.wav,fr,as sumption eriber lebetorisity will isenslal no te cacci carrida inits ia bacrits
common_voice_fr_18183001.wav,fr,than consenk ada ree thecan town cat men sea son sana ra
common_voice_fr_19738360.wav,fr,juri magine yaconsonera
common_voice_fr_18350138.wav,fr,a be homo areted to ge on the tintions were
common_voice_fr_18683884.wav,fr,ditrialis wobued in wasit
common_voice_fr_17959493.wav,fr,nonde consepwit disnovh soncat oron sonkin
common_voice_fr_19362973.wav,fr,eassued in fery detitic tuale te fiuse brown nen abolina onidina
common_voice_fr_18957892.wav,fr,eas contrut wesl o
common_voice_fr_18640207.wav,fr,his immune deser ju so chalo pisetin
common_voice_fr_19122441.wav,fr,hitie you ofhilly produmial
common_voice_fr_18538834.wav,fr,nicota wilnorpevo kea itomo
common_voice_fr_19967358.wav,fr,rusha tois tred on e depate of horsad o many o wers ron a commin dons yea
common_voice_fr_17314361.wav,fr,alon lisemissiemaditofhinea
common_voice_fr_18328836.wav,fr,thes reabry bemelvot twestened the ne sosalpsycons foingin
common_voice_fr_19712276.wav,fr,senicu local apolus the cebic confilicis
common_voice_fr_19629044.wav,fr,the orronda iquiv tetu levenyad befort of sat la paleven yader forsed
common_voice_fr_18044389.wav,fr,the sacon be vated ove pama
common_voice_fr_19754125.wav,fr,lecol efecuity at al ponyhetabis noiniyes ferly can pon
common_voice_fr_17961390.wav,fr,all lo dis molt yell town wat sober monis colseora
common_voice_fr_19031620.wav,fr,carisanform the pitti car ariti is lowsly consuled to
common_voice_fr_19377243.wav,fr,aa itated was sonda latane vicher faligi tocicomfiter
common_voice_fr_19084544.wav,fr,dispenitra patondi tilitiovremo had seviges on player
common_voice_fr_19603248.wav,fr,metiswel decouldaven oud betemina prosuhed ocid oso sos
common_voice_fr_19630982.wav,fr,she to an moge lyuis on the cofman jimagams luggi evida whojersan feled
common_voice_fr_19910616.wav,fr,sicleilage set tovr angon andmishmey an thraflarail eviaton
common_voice_fr_19002088.wav,fr,he buftitieed put tat a labati dmore yogan
common_voice_fr_19603151.wav,fr,a legu ti depro do no only somsin apatidicristan
common_voice_fr_19683090.wav,fr,a lidor miur pasium socaship policalitinar
common_voice_fr_18960030.wav,fr,moino mogino velega dov inavoniclassion mino ital lii geto satemcia
common_voice_fr_18658467.wav,fr,genici precomo piniomonalfan
common_voice_fr_19626394.wav,fr,mathi adoria peu indina
common_voice_fr_19690818.wav,fr,den gurd fedigamopatinepucam
common_voice_fr_18999214.wav,fr,doly hadis omeditar woultoman lushe to sitonitoro o sonta desarmi
common_voice_fr_18085382.wav,fr,oh lamendiamu behama divecuralek his chondre cos of temon
common_voice_fr_19675500.wav,fr,ungenos otoy nato sanding a famy lovigin salaniten covenon daseno
common_voice_fr_19664009.wav,fr,in habaci discem or a matinl
common_voice_fr_17319251.wav,fr,chicamasa paby dos were cananumus ia
common_voice_fr_19450248.wav,fr,ete is thefeat smith wether i anan need baca
common_voice_fr_18304076.wav,fr,justy year in o conisiparanyval
common_voice_fr_19988746.wav,fr,the numers pescinity tape aticiasto te cimotel our atonisusna
common_voice_fr_19198234.wav,fr,it a alloisin to ap cosiomon temperaa caa dicini magalima
common_voice_fr_17317045.wav,fr,seit manerva ar solobecty askillaili gad giveisit coctuala
common_voice_fr_19482410.wav,fr,nogh capita a yooso
common_voice_fr_18539624.wav,fr,the back you mushal de deban it he orfelme
common_voice_fr_19963571.wav,fr,heiqualbof the amuma
common_voice_fr_19712836.wav,fr,shoganiada youngs hashi pahofsly
common_voice_fr_18265695.wav,fr,jatul ali adeldfoam tonsack menahin
common_voice_fr_18462366.wav,fr,agoty nemonen they ere clove refor algaace
common_voice_fr_19188041.wav,fr,osu to roda rut la aswing laxk tel
common_voice_fr_17326124.wav,fr,saeful tossaca fred o talm anos
common_voice_fr_17879283.wav,fr,matrianitisi
common_voice_fr_18539221.wav,fr,ne berinuel i abito
common_voice_fr_17961060.wav,fr,a atusia hegate suncom sini song iloim
common_voice_fr_19624770.wav,fr,compresidemo ini sipofit mosci they bericloculube
common_voice_fr_19858557.wav,fr,sepinovisional hopian po forwoldimenica mo ontices tote tap for ositalison som previnag
common_voice_fr_19775060.wav,fr,onthen me uefor corsominicalmedical e an epitan
common_voice_fr_17328080.wav,fr,in a very ta sececed major phinesed an apaclidon pro
common_voice_fr_18139032.wav,fr,hont mons ie counsine sansonor antavi
common_voice_fr_18117014.wav,fr,oh wu cof
